track_id,popularity,duration_ms,danceability,energy,loudness,speechiness,acousticness,liveness,valence,tempo
0lkBH1KgJV342ycEemmet6,0,344960,0.909,0.666,-13.042,0.334,0.0186,0.109,0.705,110.678
7Dv1rYPkx3v2QVCPUY0yhj,0,150200,0.597,0.97,-6.303,0.159,0.00279,0.354,0.352,121.971
3OyFnnvG3QAXpkeviLxj4I,35,264151,0.65,0.958,-6.715,0.109,0.0294,0.0733,0.575,154.575
0zEVUnFsZBYnKk2goNUWQH,35,146386,0.34,0.913,-4.682,0.0367,1.73e-06,0.247,0.382,110.113
3Sm8TZeE54N9pWtAMK6qQM,35,343760,0.819,0.513,-14.457,0.311,0.0274,0.181,0.616,136.101
7EvolInoh41z1v7rYbOSIX,33,217636,0.588,0.982,-4.789,0.12,0.00154,0.117,0.77,110.001
0Cpl8IUWAYu2tkFFXMMkkL,34,266261,0.467,0.858,-4.825,0.0498,0.000776,0.316,0.417,140.113
3pQ0zUFOi4e1KZ8yQkeD42,57,94706,0.282,0.973,-2.963,0.12,0.000101,0.262,0.44,195.042
7fXhkARAtS66kxexMIAx8O,65,268706,0.725,0.68,-6.037,0.224,0.149,0.127,0.695,90.964
0xdYzkbBBfTevSyOJqWUSX,62,329426,0.637,0.66,-4.792,0.162,0.217,0.09,0.503,90.876
4sGylyGhQaOzhi77fLrMmP,49,249866,0.765,0.671,-5.249,0.278,0.344,0.0506,0.798,84.5
3GKL13lkM5nRc4zC1lIOrR,71,236800,0.9,0.619,-6.518,0.312,0.203,0.0647,0.864,94.121
6RvTtRyn7zVayLUWAJxd5Z,55,185830,0.496,0.76,-4.281,0.393,0.000799,0.368,0.422,174.944
4tV6ku4jEYw9L5gZuNpCbP,57,176051,0.532,0.878,-3.933,0.215,0.0102,0.169,0.385,169.962
5467KZaTToEB680WvOd9w5,63,99906,0.583,0.604,-8.437,0.456,0.735,0.724,0.691,49.305
1rVDyh25v3jIQL7GqoNcLQ,42,220259,0.635,0.961,-3.534,0.0652,0.431,0.198,0.149,100.018
28AvvchUP85ihRe9xCzcfB,61,208360,0.734,0.466,-8.658,0.464,0.243,0.106,0.788,89.318
0AFDe9XA8JjerFSsnsP1K8,55,181043,0.523,0.563,-8.398,0.0439,0.235,0.0876,0.323,115.1
0DKNNR9iDjwfCEpMiFXMJq,66,235200,0.597,0.931,-4.591,0.0984,0.127,0.0504,0.534,92.003
5czjjnbTatyFal33a9h1aN,59,250906,0.796,0.798,-7.456,0.262,0.0153,0.106,0.692,94.016
56Ndh4m1x5F8IYVDgiLSJl,33,64653,0.514,0.8,-10.615,0.0632,0.243,0.285,0.338,90.796
1i8GbOHZHQRUoJrpNoAjue,34,192888,0.238,0.743,-7.184,0.0466,0.00898,0.141,0.451,170.111
0XEaupz5HEnclS6VG54HlX,32,216000,0.557,0.86,-5.402,0.258,0.28,0.0658,0.729,79.823
73bk8wlvLeAJyhoeIxMySi,31,231586,0.404,0.906,-4.827,0.56,0.166,0.055,0.435,194.844
5nXPurgq5eAYKecHSfO8tM,34,131640,0.259,0.965,-3.879,0.149,0.000615,0.111,0.256,128.172
2ozFNiP2FJHdL8Mh45yfAN,32,280546,0.447,0.974,-6.426,0.116,0.000529,0.142,0.443,150.066
65V2meSeDYo17yCWYSx8ug,32,214786,0.19,0.871,-5.416,0.083,8.06e-06,0.239,0.349,95.437
61gwQ8PWAKiAQ4HT9avZOu,32,61973,0.16,0.999,-1.772,0.222,0.00143,0.203,0.171,178.118
7JEzFU4SGDNb9CxwX8n2Vw,37,290306,0.801,0.805,-7.933,0.256,0.00731,0.105,0.652,94.981
38WfhMbryO14J00gi97rfP,35,327406,0.466,0.968,-6.601,0.078,0.000133,0.154,0.129,140.998
4570R2Jthx2P93Y1nIYA6w,34,161573,0.282,0.927,-4.421,0.0706,0.000485,0.188,0.83,158.479
67NkmbhZ3bbe9EFjL9e2pw,34,227302,0.488,0.538,-9.094,0.0265,0.24,0.112,0.14,80.009
1meXK8bC29YKP011kHQml1,34,141706,0.35,0.779,-7.864,0.0973,0.00237,0.0307,0.779,141.245
3o0J0f1b93w0vZ5oMwnKIr,34,208280,0.401,0.953,-3.354,0.065,5.99e-05,0.319,0.644,122.863
27d5Og8Eajvr1C4RxCIdYl,0,237240,0.73,0.853,-5.147,0.17,0.045,0.0283,0.857,204.352
2OzWAnEIbId0igNs9yxZBb,34,317741,0.504,0.898,-4.81,0.0387,0.000285,0.336,0.709,145.044
2K6a1zQRxVh7lvvNf3gSCR,34,196026,0.25,0.997,-4.201,0.139,0.00626,0.408,0.184,174.998
6lMP5o8aLczm4PrV1WkuJY,35,207960,0.309,0.585,-8.931,0.0458,0.117,0.364,0.551,68.205
53fXPUjQJM7drsCEH02qRe,34,465664,0.442,0.789,-6.42,0.0407,0.00567,0.203,0.223,139.894
6Leb9SwTdJ4MiBmD0IMh91,32,171435,0.395,0.977,-3.307,0.193,0.0131,0.15,0.275,169.952
44djnHMGGIFRggqmOCT6EI,33,155169,0.429,0.919,-5.178,0.053,7.73e-05,0.445,0.741,112.607
60LKWLg11jeoun7p6UBEiq,0,260693,0.886,0.547,-13.659,0.333,0.463,0.238,0.531,113.988
7oAz2RyxPkjdzNIeQHcIxP,32,226466,0.533,0.963,-5.064,0.0367,0.000211,0.0973,0.78,149.949
5H0rkrwdQytofgRjhZe9XF,35,178240,0.755,0.796,-9.621,0.0422,0.0166,0.0643,0.94,152.153
4qYTGNNVrsKUkJdLaqDC5L,0,247306,0.896,0.744,-5.239,0.246,0.192,0.108,0.746,92.911
7szxifMiAXPrK3wOdDpMdd,34,232133,0.6,0.994,-2.718,0.161,0.21,0.236,0.435,98.081
0ROQHMG2v6pLZS1L3MfyvT,32,130053,0.352,0.982,-3.603,0.0905,0.0018,0.184,0.227,111.325
2JF6XTiPGGbYOXsLbAnTWx,35,186706,0.407,0.974,-2.779,0.091,2.13e-05,0.0863,0.569,162.083
0VnkKcDfLPPyWTa3xIFWCV,35,267918,0.449,0.838,-5.293,0.048,0.0539,0.72,0.366,137.382
5nKZlWtiV5Lx11NL4gGjRi,34,178413,0.543,0.836,-3.962,0.0421,6.04e-05,0.0902,0.73,125.004
5dQRYJYKpQO3ZF4CTO6AQJ,33,148933,0.4,0.984,-2.551,0.0887,0.000744,0.334,0.57,134.89
5h0x0UIV8XFVh57X1NJMBn,34,249000,0.308,0.889,-8.691,0.117,0.000812,0.271,0.255,182.063
1aGxEyEsZBG90bXFolWQ2W,32,184513,0.541,0.986,-4.652,0.0889,0.000339,0.512,0.854,113.037
593mLs910UvWqLDzm12vwT,34,200386,0.231,0.94,-5.016,0.217,5.79e-05,0.0638,0.147,162.754
5ssu5PiMdTjTPQdBQYTctc,34,219320,0.305,0.948,-5.245,0.134,0.0572,0.357,0.257,176.896
6IhBcqdKmUB1PxgdvWU5vB,0,199053,0.893,0.476,-8.133,0.347,0.0969,0.144,0.403,90.152
0aDTaI6pxKLiy0vcmHebZR,36,233266,0.546,0.464,-18.492,0.0638,0.00383,0.224,0.731,116.327
1sVUR6ZtKsAypm8qOEpgio,51,311666,0.913,0.444,-8.718,0.249,0.0283,0.0626,0.627,94.984
3qrMRcYP6xmmZBrL7yZLfD,36,186360,0.895,0.636,-5.893,0.339,0.0212,0.341,0.784,97.113
2gABnPYOMsyxThmsOQ4uWK,65,257746,0.547,0.63,-8.772,0.494,0.0122,0.14,0.556,192.736
0QnGI4OgY8ReggLWvEXdgD,60,279933,0.752,0.611,-8.681,0.315,0.21,0.778,0.746,90.993
4HuocOuSBJ78RlsFYwTyr5,42,167812,0.651,0.9,-3.539,0.102,0.0147,0.0969,0.148,127.979
1EiLrPd8JMTcQUr1aLEUKi,66,177666,0.787,0.832,-4.671,0.301,0.0347,0.0593,0.814,92.606
09KVvb0849JV9TRFpTiY0l,57,174291,0.504,0.891,-4.175,0.126,0.33,0.191,0.295,169.886
661wc0CTq5MbppEG6zYP5n,56,166523,0.724,0.603,-6.553,0.406,0.0187,0.169,0.152,180.02
4UmHbauXS8YYIGlYvAsDRr,57,207573,0.719,0.846,-4.637,0.0481,0.173,0.248,0.514,89.04
2PRsh2LNPxoxC9OnErnelg,61,260799,0.766,0.793,-6.638,0.166,0.0303,0.173,0.652,91.925
6jp6y1uanvnidX6F5aUJHR,32,226000,0.38,0.953,-0.965,0.0845,0.000406,0.0755,0.142,92.485
7B8i097AlAcwxNQRx4ygd0,32,290453,0.373,0.832,-2.795,0.0409,2.13e-05,0.088,0.375,195.091
1ygjXzCzApOeNr396plHmT,55,242800,0.848,0.771,-1.697,0.151,0.101,0.181,0.16,93.556
1nmbGvznG5eK87587Ds0dN,33,198915,0.53,0.873,-4.789,0.0325,0.0083,0.224,0.706,146.873
1ziKQL2UBLKnKFHHuIiQwL,32,216768,0.557,0.944,-4.04,0.08,0.000845,0.413,0.729,140.04
40KkV9bemT9yBfJjpSERrz,31,61412,0.346,0.992,-4.339,0.204,0.00722,0.308,0.357,141.893
5stZnlPMYz3Ba8Hbo3ajlP,63,255640,0.936,0.678,-3.012,0.21,0.0795,0.0838,0.822,96.911
7gwQkDTU5Kzo1vNAcyuQlj,32,215310,0.419,0.972,-3.895,0.0838,1.31e-05,0.329,0.19,92.487
75gWtvF9RJfVRbWD39cSuZ,33,240085,0.296,0.606,-6.215,0.0362,0.0654,0.146,0.293,77.198
6tJQoO8UuVeCce7YfOzOjG,34,226733,0.702,0.83,-4.129,0.297,0.0258,0.0698,0.829,87.264
3fqtVN09yVrVpNL5JTOnWQ,32,277773,0.6,0.96,-3.186,0.0346,0.00034,0.102,0.591,102.493
53hJ9iqqAisVaTuP0aofag,33,129184,0.511,0.623,-6.0,0.049,0.03,0.191,0.196,153.096
3UazjRonjMgFBOYjfOxAm7,32,255186,0.462,0.96,-2.763,0.0925,0.00192,0.109,0.353,164.019
3LfuhQh0rsja1n2Ds1WSgk,31,238654,0.227,0.978,-2.314,0.149,0.00147,0.347,0.638,196.426
1hff7LUnttGIGzbCAjAC4B,33,295000,0.517,0.742,-6.067,0.0725,0.0995,0.0947,0.0637,121.206
5sG3G54H21hNfd5etlheoe,68,238573,0.387,0.94,-4.16,0.0528,0.00369,0.0759,0.444,134.876
5obwLR73JZh0JFHRbhgg9s,35,154453,0.457,0.962,-4.118,0.0413,8.5e-05,0.155,0.662,113.363
60hhg1AJ4lvCn9ORBHVGE8,34,383634,0.658,0.737,-8.233,0.0339,0.0016,0.15,0.456,130.26
7baJpnxFot26Wjv9jy1vvK,32,137800,0.244,0.961,-6.921,0.0686,3.51e-06,0.116,0.638,191.646
4oiE3GCw9WaWU5Rge5GP9h,32,197960,0.445,0.944,-2.042,0.128,0.0993,0.305,0.588,199.605
1DvV0kNGb6oSTQKXqqe8u5,33,288066,0.592,0.88,-3.725,0.0329,0.00114,0.122,0.284,119.989
0gOdb6jejKS3xbWQUsQNg1,33,265466,0.33,0.665,-4.831,0.0389,0.0214,0.0714,0.346,175.967
6nvVrOYJKgeLHobIFrA2w2,34,183146,0.319,0.938,-7.169,0.046,0.000435,0.0688,0.87,191.989
4jJ3rcbPevOdXr6hFIVW45,35,134800,0.284,0.959,-6.02,0.123,0.00142,0.0866,0.665,174.296
1qo8cmbRkIsyFNSPKJWdk9,33,94906,0.282,0.891,-11.273,0.046,0.257,0.337,0.249,176.274
00vBYubSgzkrsIHBn4bopV,33,91880,0.536,0.92,-5.309,0.045,0.00172,0.156,0.847,107.682
6gUkuqo8PXOjpiPx3qkL0y,31,201760,0.608,0.938,-3.136,0.0632,0.0207,0.645,0.82,133.028
31Wi4Vskn51YPzt7YQvXmp,32,225533,0.377,0.965,-4.375,0.149,0.00102,0.222,0.307,155.567
6Bj0oDphq1KC8a2XW5Agyg,32,184485,0.35,0.881,-5.312,0.0476,0.00088,0.087,0.238,98.93
2tjkrsxIGGJzJAnaUHYjtQ,32,219946,0.513,0.999,-5.894,0.166,0.00217,0.697,0.156,143.039
6qBpthIknZtYitTrJPdho2,0,246705,0.519,0.911,-4.801,0.17,0.00898,0.163,0.182,180.021
2PnQwNP5V4FYA04vR57Juk,33,76240,0.313,0.938,-4.423,0.0529,0.00179,0.241,0.731,79.139
1MgE7jscC7apCUlyM3LUdU,34,314003,0.616,0.64,-11.505,0.0283,0.0142,0.466,0.833,145.473
61aQj9OClj0aQyzO57wlqB,31,193157,0.58,0.982,-4.895,0.102,0.000289,0.497,0.802,114.0
7Falgn9NOmdLo0Wgro8Ze0,34,235760,0.57,0.684,-5.939,0.0517,0.00668,0.234,0.14,119.979
0wM8XQp5vUEFPmSdVlM6QE,33,98351,0.165,0.929,-4.661,0.113,7.07e-05,0.319,0.542,185.59
0hwWynBLFM7jJdxi6D2tMg,32,196487,0.301,0.968,-4.516,0.0807,0.000909,0.112,0.613,187.298
76sOApXMrNk38OcLeOPmHn,34,272346,0.343,0.959,-3.119,0.09,0.00172,0.0869,0.229,138.377
3WDIWy1fEtTOSTIuS67Any,35,211069,0.232,0.966,-6.071,0.11,3.17e-05,0.182,0.209,142.52
4a11E1OGstd2GEToV8zcxZ,32,179000,0.697,0.979,-4.429,0.0909,0.243,0.39,0.798,144.018
4jTVJvaZg5CftauLD2ou9F,53,181043,0.52,0.563,-8.398,0.0439,0.235,0.0876,0.325,115.122
4IRXYhfzLlDCWQJZ9vPAxP,54,244800,0.453,0.979,-1.929,0.0453,0.0143,0.143,0.138,99.975
3UYuDTslR35thjQzaVwRMe,63,244253,0.835,0.718,-6.405,0.232,0.0424,0.258,0.507,94.387
4H3eeEecmb1lIqUfo99d8G,62,273426,0.579,0.818,-7.635,0.313,0.241,0.775,0.753,173.832
3dVMeI08Of33bjSELmtSqq,55,315066,0.252,0.987,-2.993,0.305,0.00382,0.196,0.236,199.874
2bXI4Rbw1D7aVeHWLjn1Lb,62,255893,0.841,0.738,-5.325,0.3,0.102,0.0901,0.305,93.725
6dRj771QZr0KOQVwaB6ykM,62,276373,0.801,0.757,-8.01,0.316,0.478,0.163,0.607,88.025
56nLHj9HJr3xpbLarnr0l4,58,260530,0.485,0.979,-0.943,0.116,0.00792,0.387,0.432,175.074
3ezoEY4TKU8frUXAYFJstC,61,230389,0.507,0.985,-0.181,0.192,0.0467,0.107,0.23,95.0
4O9ICXbrUTAVR5kkx6xANJ,55,217586,0.761,0.899,-3.09,0.183,0.0137,0.0719,0.673,95.021
6phmKeRhJUsiSBJgMkgjg8,60,264960,0.709,0.874,-4.522,0.193,0.0114,0.213,0.832,88.546
33rsCCLHklTQav9klbpnAi,61,220440,0.596,0.791,-7.582,0.476,0.345,0.136,0.399,171.919
6uzesxG4dlBg3faZmzL6Qs,61,193000,0.908,0.738,-4.933,0.271,0.143,0.0829,0.79,95.954
0vYB5bs4D2o9kN0tsu3FRn,31,110181,0.432,0.984,-4.186,0.118,0.000262,0.371,0.398,96.746
6kCMI0NPb6EXKcWZVZm8Kh,32,239160,0.27,0.866,-6.132,0.085,0.000408,0.365,0.108,148.938
1FOJO1cyl4AafEO3Hmi4S4,32,181546,0.483,0.942,-6.907,0.136,7.19e-05,0.345,0.362,100.185
7wmZbJw1H2LQWfxRQ4EZA6,31,169663,0.542,0.941,-4.916,0.187,0.00749,0.319,0.597,151.911
5PDUqXNuQQhhRwwA85EjE1,30,69362,0.685,0.572,-8.112,0.0993,0.516,0.24,0.586,142.366
5Q9xZAUfiWZLUHDYugcXN4,31,265599,0.325,0.993,-0.562,0.253,0.146,0.548,0.216,181.978
7qBiOYI0OBAOYAEogWz4uA,32,236108,0.423,0.921,-2.345,0.192,0.00701,0.0781,0.182,184.983
52Unz8y3t5z69XQ7mudzSt,33,197400,0.716,0.572,-10.455,0.271,0.13,0.113,0.405,173.439
5QdGk4WOEq7ACHMELB5glC,32,140653,0.29,0.977,-6.452,0.0661,0.0383,0.163,0.232,91.756
6Op5A98fDW4WDwsnfPU37e,33,278666,0.626,0.868,-4.526,0.0411,0.00812,0.162,0.339,134.963
46musX0gdikT9TWkzvs6fC,31,393312,0.683,0.894,-5.902,0.133,0.0276,0.328,0.174,141.989
7Gv2jhUmoQdbrRavOhsJnK,30,115000,0.239,0.996,-4.793,0.158,8.89e-05,0.354,0.081,107.286
56BBkFOvo0iS2sHoNVHWoD,31,119175,0.726,0.573,-12.809,0.0468,0.119,0.0679,0.398,104.958
2P7eZg6ZLQudgjVirl6c3F,32,97200,0.45,0.973,-6.256,0.0701,0.00532,0.0804,0.792,91.56
7iW8xGGEHZFMcyBdWlAsIX,31,199782,0.245,0.974,-1.413,0.436,0.171,0.35,0.162,184.986
2FNnnPk1F0V4ZWQ30xUVQW,32,127066,0.152,0.991,-3.502,0.159,2.52e-05,0.198,0.352,202.793
3glqlA5qY3bbo8UaUDGPnw,64,338186,0.739,0.639,-6.959,0.358,0.000918,0.352,0.323,91.121
6AHGXzBfUCsD7rq99TmvhI,32,219671,0.552,0.887,-3.412,0.0542,0.0189,0.0757,0.961,170.003
4m6JdrQrSbSnjYc89qKvEj,31,175084,0.53,0.955,-5.674,0.0444,0.00609,0.0756,0.351,170.097
4Ch840cQWjDI9pCkcT0lfh,31,240762,0.452,0.939,-4.301,0.0474,0.00688,0.172,0.288,142.072
35SyZI5BZyBrraebGUoUqB,33,181562,0.612,0.968,-6.315,0.224,0.0533,0.375,0.158,91.937
0zmPetBaFhfHO8tb0PH23c,31,203413,0.278,0.995,-4.401,0.216,0.00353,0.122,0.268,109.718
5MLTVm7tilgXGgySCplkkH,31,140352,0.455,0.949,-3.679,0.0857,0.00105,0.469,0.826,85.046
4Rz0T332xtXIkPlMjY22v7,32,140840,0.343,0.955,-4.648,0.103,0.000729,0.106,0.517,108.161
4VKUXothA6xoivFiep1gLv,33,203579,0.59,0.958,-6.203,0.054,0.0113,0.138,0.409,95.124
4wJDllCkGy6QIKIu7ZHFny,32,207000,0.628,0.996,-2.53,0.106,0.0939,0.0906,0.362,145.021
1j9PnpFFssA5aatGivk0DD,32,171746,0.211,0.929,-5.067,0.14,2.88e-05,0.268,0.362,182.35
5O6SumCYk8Ug81UbfXAPJC,62,170893,0.587,0.942,-3.167,0.0727,0.000354,0.0762,0.389,103.061
0pVlnwobZdynBQbgdrcqQI,34,275146,0.616,0.948,-3.077,0.0779,0.0188,0.918,0.689,98.073
71YAvokGvxQ76Jqj77LKGm,32,160280,0.465,0.985,-3.232,0.12,0.0002,0.107,0.468,94.019
43L9aX73voFRopYzdaOeks,32,176800,0.372,0.877,-6.241,0.0643,0.00406,0.343,0.756,157.203
5k5QpH6VYu2EZZaw5ceSkJ,33,238720,0.273,0.878,-3.917,0.125,0.000528,0.135,0.261,193.133
18qbcoPDMyUrQQ422XAskt,32,219108,0.52,0.989,-4.98,0.0895,0.0284,0.122,0.307,111.916
3jh9a3KePGt6I7TzyuShc1,33,326626,0.7,0.568,-9.804,0.1,0.0012,0.887,0.861,145.495
61Afq5IXaqMSuFhvVinYbM,32,161428,0.684,0.963,-3.463,0.0498,0.132,0.174,0.509,167.934
5Ds9Zy6pHiY2wB7a4vRl5K,33,181680,0.412,0.709,-10.01,0.03,0.0102,0.107,0.741,143.666
1Whw9TVTptSxNLg8f6cLvD,32,233635,0.516,0.857,-5.136,0.0402,0.00414,0.151,0.424,137.974
2NPxL1QqPrD1a7OLHjVcAP,59,253720,0.837,0.885,-3.914,0.182,0.103,0.0666,0.694,95.313
1L0EA6BegmM4KMwTHmSHux,54,249520,0.51,0.914,-5.512,0.0309,0.128,0.466,0.332,109.97
3UQAKY0SUEonxneROvv4jy,59,264546,0.727,0.831,-5.713,0.31,0.0632,0.487,0.504,84.991
6iGSLWmAj6E4GGnSzLxBJf,52,251133,0.803,0.737,-7.469,0.258,0.323,0.888,0.484,92.941
7sFRVhCuyyc0CJNHUMucTP,52,325506,0.763,0.785,-6.472,0.23,0.0146,0.0817,0.506,93.857
2D9WT9MeG07a26kKU9IGEb,64,232950,0.567,0.988,-2.879,0.187,0.0232,0.149,0.0634,100.025
6RpuNjTsUQo7eByN3kWvYx,60,186373,0.609,0.807,-5.405,0.0283,0.0376,0.13,0.203,125.906
7cITfGsdjGaTP0b5oiLL0z,60,238053,0.458,0.845,-4.384,0.0422,0.000948,0.359,0.175,119.994
6qUEOWqOzu1rLPUPQ1ECpx,70,310386,0.761,0.711,-7.989,0.0604,0.0174,0.0652,0.947,105.448
1p6WtbNY4bDjiFBmSZolJY,55,290400,0.431,0.993,-2.67,0.119,0.000401,0.39,0.26,99.999
0eEXcw3JLVXcRxYrVYMy68,68,226133,0.866,0.534,-9.201,0.229,0.184,0.0929,0.841,98.243
42qK1JWm8fDy3qHZbIZNuQ,61,219466,0.865,0.595,-6.705,0.227,0.0377,0.0877,0.819,96.948
6NLLIPKjqFRnbCorRNTEHe,59,261399,0.852,0.803,-6.929,0.264,0.00204,0.121,0.752,96.2
6tDP9zgUadubyjO6qElUj5,31,220834,0.29,0.932,-4.913,0.0889,7.55e-05,0.309,0.637,143.039
33nkz9gGrCxQqmGW1qO1fs,31,201308,0.467,0.995,-3.802,0.0748,9.93e-06,0.0838,0.208,107.028
04pQck9yFXwkAQu2U5Sc9X,31,197853,0.604,0.966,-3.054,0.0557,0.0669,0.437,0.145,102.471
2CyC1KQ5aliVQPIxz1ak3B,30,118450,0.406,0.959,-4.611,0.125,3.4e-06,0.387,0.382,77.133
7Az6p2HwiQV7ObDoEdj7fG,31,182270,0.482,0.865,-6.495,0.101,0.00134,0.349,0.561,89.359
58aS8er4chjbbIBEymvB9W,34,252493,0.77,0.388,-20.343,0.264,0.0923,0.0538,0.851,85.317
2IHPalrENLAZI8YAZ8DP5q,32,187477,0.452,0.898,-8.671,0.0469,0.000611,0.0845,0.867,78.982
3x60Mq0pOGXYfSlSuMKt8g,31,124146,0.546,0.934,-4.451,0.0368,0.00365,0.2,0.701,97.844
0DEXrBRhq10FgYXwbHSKdf,32,200916,0.414,0.97,-3.686,0.0747,0.000163,0.309,0.505,179.986
4Gp1Y78hnUBqFjgiPSmEjZ,1,271314,0.549,0.745,-6.281,0.399,0.00941,0.453,0.608,178.192
0MVEVM9XVlMZLk2xG7HzAG,32,200733,0.343,0.909,-6.701,0.0766,0.000756,0.458,0.405,102.172
6FUZY1855hKvmtVRkzpWPC,31,189000,0.605,0.996,-3.538,0.0448,0.449,0.32,0.943,139.966
7koVJVrVRzUTA1oosftuFI,32,202906,0.507,0.892,-3.798,0.0403,0.0177,0.119,0.458,131.13
5GH12BKxAfpn9W3DUhgwkG,34,247493,0.396,0.978,-4.124,0.0887,2.88e-05,0.373,0.0777,127.831
6pYtnBGth3ilIaSRj1zT3X,30,243506,0.388,0.84,-8.852,0.0381,5.99e-05,0.112,0.766,91.41
1DExxS5BN5kv7MbKj6jWgU,33,194930,0.252,0.972,-3.58,0.185,1.97e-05,0.398,0.157,110.492
4Kj7BzlGCzfV6fRFbqT55p,32,153586,0.381,0.871,-4.738,0.0738,0.00014,0.0205,0.577,155.395
6x1CqgKyPiObhtVjZvL8mQ,33,236276,0.262,0.992,-3.979,0.265,0.000101,0.308,0.0492,94.527
0QTZidHShfs4zKlijYitPu,31,205274,0.545,0.979,-2.926,0.114,0.0468,0.313,0.781,150.06
31KnlHAcuSnZI8s8AdRdHc,30,165360,0.267,0.97,-3.012,0.15,1.27e-05,0.0932,0.342,173.472
1TObetuMycXgZJRzsYKdqC,32,279733,0.384,0.88,-4.362,0.0687,0.01,0.175,0.348,150.048
5rmzMyO5sFX5ZkIIlgbDsg,33,236971,0.459,0.628,-14.349,0.037,0.019,0.647,0.468,150.185
5YzjOMkTbvTHZ2ervzJIwN,31,215110,0.432,0.988,-1.628,0.678,0.00175,0.298,0.201,188.054
61JyPJVfROWky583l3auIE,32,75053,0.315,0.994,-2.991,0.11,4.94e-05,0.261,0.2,103.64
7ikfySOHs4eIwI4qcwWJPs,32,286037,0.603,0.721,-7.534,0.0326,0.0147,0.082,0.546,124.021
7oHeNoXqZM6Bntt7AChxg4,33,72933,0.355,0.991,-3.703,0.294,0.000672,0.152,0.411,162.757
4lT8oTAmjlG1vTDTk0Uoni,31,99853,0.229,0.877,-5.224,0.0914,0.000115,0.106,0.628,152.632
6ChXQ1rXPiugKuhzlb2OHC,31,203421,0.384,0.935,-4.858,0.0357,0.000129,0.063,0.637,100.441
57KbqXf7yBzraKS6AzS5Av,32,125213,0.308,0.999,-2.313,0.282,0.164,0.0878,0.0331,98.381
483eDfrfcxgwm27u8L3mds,32,90093,0.364,0.873,-11.793,0.135,8.23e-05,0.768,0.673,125.186
0SWcUpvp1XvKDKJAcOqDNl,31,226979,0.432,0.959,-5.095,0.0522,0.000358,0.104,0.637,92.122
3FkIaMz61l7taUNJZXDJJs,31,192733,0.521,0.991,-3.95,0.0636,0.00245,0.375,0.579,143.996
765ZBzfsCgtlUHI7Yp2LRl,32,64303,0.202,0.734,-7.025,0.209,0.00463,0.944,0.607,174.511
4ryu8Kf4uV2QIhN68jtuxT,0,146200,0.567,0.805,-11.717,0.0549,0.0001,0.351,0.463,108.019
4iTHIdiHeV4pQzZ9ovdNHS,32,183000,0.624,0.982,-5.001,0.044,0.132,0.344,0.856,141.925
0oBaL70PjGHtmNxzAOZ6yQ,31,217245,0.385,0.855,-4.936,0.0412,0.000199,0.584,0.4,174.935
4C9MirQvW4mT1YYZbKEpjH,33,179306,0.368,0.915,-7.099,0.0652,0.000499,0.108,0.685,152.593
2d9EgBM9F09IkEG8t9T6L8,59,160212,0.487,0.99,-2.282,0.094,0.000595,0.331,0.161,160.046
3AZ0PJa2Ixf8J8LIxoYeUe,50,238066,0.62,0.746,-6.006,0.0552,0.424,0.0684,0.191,138.454
1iP5UMdOsGz6EdltGbbcb7,56,221066,0.67,0.956,-4.381,0.16,0.177,0.726,0.337,173.966
1tzs2dFmLCD6bT8eapVNpl,52,74106,0.846,0.819,-9.474,0.297,0.164,0.161,0.749,91.059
2wxO3ZydJTZRi4Bbc02q7i,58,300600,0.7,0.402,-9.93,0.278,0.0498,0.16,0.499,77.871
63BokRfXSQhEU6Qi2dSJpZ,67,308733,0.886,0.512,-11.825,0.237,0.207,0.0991,0.454,93.997
0XgpiStoxq1IJncYlPrvZ5,64,296266,0.754,0.785,-8.178,0.18,0.0287,0.319,0.821,94.123
2nd0a9U9ICncohQPtjtVey,54,220533,0.449,0.822,-4.648,0.389,0.0153,0.159,0.51,192.551
3nkc3rqJAiudzkWTK4luep,31,145853,0.325,0.969,-2.994,0.0945,0.000608,0.276,0.219,154.328
3U191DA0RpP0ngfOIt62DX,46,200803,0.488,0.779,-4.317,0.0961,0.0879,0.284,0.502,149.843
0TYBkC9jZ5b8FPW7kn673t,54,202040,0.577,0.923,-2.1,0.0437,0.00594,0.233,0.0353,99.981
47F2hfDB2JbfapBJjIzIP3,47,314653,0.489,0.985,-4.435,0.0456,0.0145,0.146,0.0489,144.011
0FxF5FRwRkHHhMgidxjwsX,29,115000,0.332,0.883,-5.268,0.0861,6.67e-05,0.0915,0.714,102.21
0uXKvyCtukUSVFfHo7YFdV,30,268279,0.566,0.963,-3.439,0.0903,0.132,0.379,0.38,160.068
4ttNL6WzHl2yt3FbnhrDPU,31,152914,0.346,0.886,-3.485,0.0991,0.00122,0.116,0.522,175.253
3coeo9H305LiuDbXXn9ANe,58,157411,0.44,0.993,-1.115,0.141,0.000176,0.33,0.178,170.196
1v5cgIyffYtfEx0swttdoE,63,251466,0.794,0.627,-9.431,0.36,0.233,0.35,0.518,87.554
4pTjPylAS5HZOmkPOgf6JY,32,116532,0.281,0.98,-1.343,0.0831,0.0389,0.294,0.515,161.402
5bNeopFRcJDHsdKwfLr3rV,31,231513,0.234,0.99,-5.627,0.0825,2.53e-05,0.343,0.21,92.245
4c8qPDWpHWGTvhpcoZO7FT,30,245733,0.659,0.676,-5.452,0.101,0.0178,0.168,0.486,79.963
